name	description	datasheet
NC7SZ125P5X	TinyLogic UHS Buffer, Tri-State Output, SOT-353	https://www.onsemi.com/pdf/datasheet/nc7sz125-d.pdf
SN74LVC1G00DBV	Single NAND Gate, Low-Voltage CMOS, SOT-23	http://www.ti.com/lit/ds/symlink/sn74lvc1g00.pdf
SN74LVC1G00DCK	Single NAND Gate, Low-Voltage CMOS, SOT-353	http://www.ti.com/lit/ds/symlink/sn74lvc1g00.pdf
SN74LVC1G00DRL	Single NAND Gate, Low-Voltage CMOS, SOT-553	http://www.ti.com/lit/ds/symlink/sn74lvc1g00.pdf
SN74LVC1G125DBV	Single Buffer Gate Tri-State, Low-Voltage CMOS, SOT-23-5	http://www.ti.com/lit/ds/symlink/sn74lvc1g125.pdf
SN74LVC1G125DCK	Single Buffer Gate Tri-State, Low-Voltage CMOS, SOT-353	http://www.ti.com/lit/ds/symlink/sn74lvc1g125.pdf
SN74LVC1G125DRL	Single Buffer Gate Tri-State, Low-Voltage CMOS, SOT-553	http://www.ti.com/lit/ds/symlink/sn74lvc1g125.pdf
SN74LVC1G14DBV	Single Schmitt NOT Gate, Low-Voltage CMOS, SOT-23	https://www.ti.com/lit/ds/symlink/sn74lvc1g14.pdf
SN74LVC1G14DRL	Single Schmitt NOT Gate, Low-Voltage CMOS, SOT-553	https://www.ti.com/lit/ds/symlink/sn74lvc1g14.pdf
SN74LVC2G14DBV	Dual schmitt inverter, VCC from 1.65 to 5.5 V, SOT-23	https://www.ti.com/lit/ds/symlink/sn74lvc2g14.pdf
TC7PZ14FU	Dual schmitt inverter, VCC from 1.65 to 5.5 V, SOT-363	https://toshiba.semicon-storage.com/info/docget.jsp?did=14431&prodName=TC7PZ14FU
74469	8-bit synchronous up/down counter, parallel load and hold capability (obsolete)	http://www.ti.com/lit/gpn/sn74469
7454	And-Nor (Y = /(AB + CD + EF + GH) ), DIP-14	https://www.ti.com/lit/ds/symlink/sn54ls54.pdf
74ALVC164245	16-Bit 2.5V to 3.3V or 3.3V to 5V Level-Shifting Transceiver With 3-State Outputs, TSSOP-48	https://assets.nexperia.com/documents/data-sheet/74ALVC164245.pdf
74CB3Q16210DGG	20-bit FET bus switch with 10-bit output enables, TSSOP-48	https://www.ti.com/lit/ds/symlink/sn74cb3q16210.pdf
74CBTLV16212	Low-voltage 24-bit FET Bus-exchange switch	https://www.ti.com/lit/ds/symlink/sn74cbtlv16212.pdf
74CBTLV3257	Quad 1:2 FET Multiplexer/Demultiplexer, Low-Voltage	http://www.ti.com/lit/ds/symlink/sn74cbtlv3257.pdf
74CBTLV3861	Low-voltage 10-bit FET bus switch	http://www.ti.com/lit/gpn/sn74cbtlv3861
74HC137	3-to-8 line decoder/multiplexer with address latches, DIP-16/SOIC-16/SSOP-16	http://www.ti.com/lit/ds/symlink/cd74hc237.pdf
74HC138	3-to-8 line decoder/multiplexer inverting, DIP-16/SOIC-16/SSOP-16	http://www.ti.com/lit/ds/symlink/cd74hc238.pdf
74HC14	Hex inverter schmitt trigger	http://www.ti.com/lit/gpn/sn74HC14
74HC164	8-bit serial-in parallel-out shift register	https://assets.nexperia.com/documents/data-sheet/74HC_HCT164.pdf
74HC237	3-to-8 line decoder/multiplexer with address latches, DIP-16/SOIC-16/SSOP-16	http://www.ti.com/lit/ds/symlink/cd74hc237.pdf
74HC238	3-to-8 line decoder/multiplexer, DIP-16/SOIC-16/SSOP-16	https://www.ti.com/lit/ds/symlink/cd74hc238.pdf
74HC240	8-bit Buffer/Line Driver 3-state Inverting	https://assets.nexperia.com/documents/data-sheet/74HC_HCT240.pdf
74HC244	8-bit Buffer/Line Driver 3-state	https://assets.nexperia.com/documents/data-sheet/74HC_HCT244.pdf
74HC4024	7-stage binary ripple counter, SOIC-14	https://assets.nexperia.com/documents/data-sheet/74HC4024.pdf
74HC4051	8-channel analog multiplexer/demultiplexer, DIP-16/SOIC-16/TSSOP-16	http://www.ti.com/lit/ds/symlink/cd74hc4051.pdf
74HC4060	Binary counter (14-stages) and oscillator	https://www.st.com/resource/en/datasheet/m74hc4060.pdf
74HC590	8-bit Binary Counter with Output Register 3-State Outputs, SOIC-16/TSSOP-16	https://assets.nexperia.com/documents/data-sheet/74HC590.pdf
74HC594	8-Bit Shift Registers With Output Registers	https://www.ti.com/lit/ds/symlink/sn74hc594.pdf
74HC595	8-bit serial in/out Shift Register 3-State Outputs	http://www.ti.com/lit/ds/symlink/sn74hc595.pdf
74HC596	8-bit serial in/out Shift Register Open Collector Outputs	https://assets.nexperia.com/documents/data-sheet/74HC_HCT595.pdf
74HC7014	Hex non-inverting buffer with precision Schmitt Trigger inputs, SOIC-14	https://assets.nexperia.com/documents/data-sheet/74HC7014.pdf
74LCX07	CMOS hex buffer (open drain) with 5V tolerant inputs	www.st.com/resource/en/datasheet/74lcx07.pdf
74LS00	quad 2-input NAND gate	http://www.ti.com/lit/gpn/sn74ls00
74LS01	quad 2-input NAND gate, open collector outputs NRND	http://www.nteinc.com/specs/7400to7499/pdf/nte74LS01.pdf
74LS02	quad 2-input NOR gate	http://www.ti.com/lit/gpn/sn74ls02
74LS03	Quad 2-input NAND open collector	http://www.ti.com/lit/gpn/sn74LS03
74LS04	Hex Inverter	http://www.ti.com/lit/gpn/sn74LS04
74LS05	Inverter Open Collect	http://www.ti.com/lit/gpn/sn74LS05
74LS08	Quad And2	http://www.ti.com/lit/gpn/sn74LS08
74LS09	Quad 2-input AND Open Collect	http://www.ti.com/lit/gpn/sn74LS09
74LS10	Triple 3-input NAND	http://www.ti.com/lit/gpn/sn74LS10
74LS107	Dual JK Flip-Flop, reset	http://www.ti.com/lit/gpn/sn74LS107
74LS109	Dual JK Flip-Flop, Set & Reset	http://www.ti.com/lit/gpn/sn74LS109
74LS11	Triple 3-input AND	http://www.ti.com/lit/gpn/sn74LS11
74LS112	dual JK Flip-Flop, Set & Reset	http://www.ti.com/lit/gpn/sn74LS112
74LS113	dual JK flip-flop, Set	http://www.ti.com/lit/gpn/sn74LS113
74LS114	Dual JK flip-flop, common Clock & Reset, Set	http://www.ti.com/lit/gpn/sn74LS114
74LS12	Triple 3-input NAND Open Collector	http://www.ti.com/lit/gpn/sn74LS12
74LS121	monostable multivibrator with Schmitt-trigger inputs	http://www.ti.com/lit/gpn/sn74121
74LS122	Retriggerable Monostable	http://www.ti.com/lit/gpn/sn74LS122
74LS123	Dual retriggerable Monostable	http://www.ti.com/lit/gpn/sn74LS123
74LS125	Quad buffer 3-State outputs	http://www.ti.com/lit/gpn/sn74LS125
74LS126	Quad buffer 3-State outputs	http://www.ti.com/lit/gpn/sn74LS126
74LS13	Dual 4-input NAND Schmitt trigger	http://www.ti.com/lit/gpn/sn74LS13
74LS132	Quad 2-input NAND Schmitt trigger	http://www.ti.com/lit/gpn/sn74LS132
74LS133	NAND 13-input	http://www.ti.com/lit/gpn/sn74LS133
74LS136	Quad 2-input XOR Open Collector	http://www.ti.com/lit/ds/symlink/sn54ls136.pdf
74LS137	Decoder 3 to 8, address latches	http://www.ti.com/lit/gpn/sn74LS137
74LS138	Decoder 3 to 8 active low outputs	http://www.ti.com/lit/gpn/sn74LS138
74LS139	Dual Decoder 1 of 4, Active low outputs	http://www.ti.com/lit/ds/symlink/sn74ls139a.pdf
74LS145	Decoder 1 to 10, Open Collector	http://www.ti.com/lit/gpn/sn74LS145
74LS147	Priority Encoder, 10 to 4	http://www.ti.com/lit/gpn/sn74LS147
74LS148	Priority Encoder 3 to 8 cascadable	http://www.ti.com/lit/gpn/sn74LS148
74LS15	Triple 3-input AND	http://www.ti.com/lit/gpn/sn74LS15
74LS151	Multiplexer 8 to 1	http://www.ti.com/lit/gpn/sn74LS151
74LS153	Dual Multiplexer 4 to 1	http://www.ti.com/lit/gpn/sn74LS153
74LS154	Decoder 4 to 16	http://www.ti.com/lit/gpn/sn74LS154
74LS155	Dual 2 to 4 lines Decoder/Demultiplexer	http://www.ti.com/lit/gpn/sn74LS155
74LS157	Quad 2 to 1 line Multiplexer	http://www.ti.com/lit/gpn/sn74LS157
74LS158	Quad 2 to 1 multiplexer	http://www.ti.com/lit/gpn/sn74LS158
74LS161	Synchronous 4-bit programmable binary Counter	http://www.ti.com/lit/gpn/sn74LS161
74LS165	Shift Register 8-bit, parallel load	https://www.ti.com/lit/ds/symlink/sn74ls165a.pdf
74LS166	Shift Register 8-bit, parallel load	http://www.ti.com/lit/gpn/sn74LS166
74LS168	Synchronous 4-bit Up/Down Decimal counter	http://www.ti.com/lit/gpn/sn74LS168
74LS170	4 x 4 Register Files Open Collector	http://www.ti.com/lit/gpn/sn74LS170
74LS173	4-bit D-type Register, 3 state out	http://www.ti.com/lit/gpn/sn74LS173
74LS174	Hex D-type Flip-Flop, reset	http://www.ti.com/lit/gpn/sn74LS174
74LS175	4-bit D Flip-Flop, reset	http://www.ti.com/lit/gpn/sn74LS175
74LS181	Arithmetic logic unit	74xx/74F181.pdf
74LS182	Carry generator	http://www.ti.com/lit/gpn/sn74LS182
74LS190	4-bit Synchronous Up/Down BCD Counter	http://www.ti.com/lit/gpn/sn74LS190
74LS192	Synchronous 4-bit Up/Down (2 clk) counter	http://www.ti.com/lit/ds/symlink/sn74ls193.pdf
74LS194	Shift Register 4-bit Bidirectional	http://www.ti.com/lit/gpn/sn74LS194
74LS195	Shift Register 4-bit, parallel	http://www.ti.com/lit/gpn/sn74LS195
74LS196	4 (3+1)-bit presettable BCD counter	http://www.ti.com/lit/gpn/sn74LS196
74LS20	Dual 4-input NAND	http://www.ti.com/lit/gpn/sn74LS20
74LS21	Dual 4-input AND	http://www.ti.com/lit/gpn/sn74LS21
74LS221	Dual Monostable	http://www.ti.com/lit/gpn/sn74LS221
74LS240	Octal Buffer and Line Driver With 3-State Output, active-low enables, inverting outputs	http://www.ti.com/lit/ds/symlink/sn74ls240.pdf
74LS240_Split	Octal Buffer and Line Driver With 3-State Output, active-low enables, inverting outputs, split symbol	http://www.ti.com/lit/ds/symlink/sn74ls240.pdf
74LS241	Octal Buffer and Line Driver With 3-State Output, complementary enables, non-inverting outputs	http://www.ti.com/lit/ds/symlink/sn74ls241.pdf
74LS241_Split	Octal Buffer and Line Driver With 3-State Output, complementary enables, non-inverting outputs, split symbol	http://www.ti.com/lit/ds/symlink/sn74ls241.pdf
74LS242	quad bus transceiver, inverting 3-state outputs	http://www.ti.com/lit/gpn/sn74LS242
74LS243	4-bit Bus Transceiver	http://www.ti.com/lit/gpn/sn74LS243
74LS244	Octal Buffer and Line Driver With 3-State Output, active-low enables, non-inverting outputs	http://www.ti.com/lit/ds/symlink/sn74ls244.pdf
74LS244_Split	Octal Buffer and Line Driver With 3-State Output, active-low enables, non-inverting outputs, split symbol	http://www.ti.com/lit/ds/symlink/sn74ls241.pdf
74LS245	Octal BUS Transceivers, 3-State outputs	http://www.ti.com/lit/gpn/sn74LS245
74LS247	BCD to 7 segments Decoder Open Collector active Low	http://www.ti.com/lit/gpn/sn74LS247
74LS248	BCD to 7-segment Decoder, Active High	http://www.ti.com/lit/gpn/sn74LS248
74LS251	Multiplexer 8 to 1, 3-state Outputs	http://www.ti.com/lit/gpn/sn74LS251
74LS253	Dual Multiplexer 4 to 1, 3-State Outputs	http://www.ti.com/lit/gpn/sn74LS253
74LS256	dual 4-bit addressable latch	https://alfter.us/wp-content/uploads/2022/12/74LS256.pdf
74LS257	Quad 2 to 1 Multiplexer	http://www.ti.com/lit/gpn/sn74LS257
74LS258	Quad 2 to 1 Multiplexer, inverting	http://www.ti.com/lit/gpn/sn74LS258
74LS259	8-bit addressable latch	http://www.ti.com/lit/gpn/sn74LS259
74LS26	Quad 2-input NAND Open collector	http://www.ti.com/lit/gpn/sn74LS26
74LS27	Triple 3-input NOR	http://www.ti.com/lit/gpn/sn74LS27
74LS273	8-bit D Flip-Flop, reset	http://www.ti.com/lit/gpn/sn74LS273
74LS279	Quad SR latch, DIP-16/SOIC-16/SOIC-16W	https://www.ti.com/lit/gpn/sn54ls279a
74LS280	Parity Generator/Checker	http://www.ti.com/lit/gpn/sn74LS280
74LS283	4-bit full Adder	http://www.ti.com/lit/gpn/sn74LS283
74LS290	4-bit BCD counter	http://www.ti.com/lit/gpn/sn74LS290
74LS295	4-bit bidirectional register, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS295
74LS298	Quad 2 to 1 multiplexer with storage	http://www.ti.com/lit/gpn/sn74LS298
74LS299	8-bit Universal shift/storage Register	http://www.ti.com/lit/gpn/sn74LS299
74LS30	8-input NAND	http://www.ti.com/lit/gpn/sn74LS30
74LS32	Quad 2-input OR	http://www.ti.com/lit/gpn/sn74LS32
74LS322	8-bit shift register, sign extend, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS322
74LS323	8-bit Universal Shift/Storage Register	http://www.ti.com/lit/gpn/sn74LS323
74LS33	Quad 2-input NOR, Open collector	http://www.ti.com/lit/gpn/sn74LS33
74LS348	8 to 3 lines Priority Encoder	http://www.ti.com/lit/gpn/sn74LS348
74LS352	Dual 4 to 1 line Multiplexer	http://www.ti.com/lit/gpn/sn74LS352
74LS353	Dual 4 to 1 line Multiplexer, inverter	http://www.ti.com/lit/gpn/sn74LS353
74LS365	Hex Bus Driver, 3-State Outputs	http://www.ti.com/lit/gpn/sn74LS365
74LS366	Hex Bus Driver inverter, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS366
74LS367	Hex Bus Driver 3-state outputs	http://www.ti.com/lit/gpn/sn74LS367
74LS368	Hex Bus Driver inverter, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS368
74LS373	8-bit Latch, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS373
74LS374	8-bit Register, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS374
74LS375	4-bit Latch	http://www.ti.com/lit/gpn/sn74LS375
74LS377	8-bit Register	http://www.ti.com/lit/gpn/sn74LS377
74LS378	6-bit Register	http://www.ti.com/lit/gpn/sn74LS378
74LS379	4-bit Register	http://www.ti.com/lit/gpn/sn74LS379
74LS385	Quad serial Adder	http://www.ti.com/lit/gpn/sn74LS385
74LS386	Quad 2-input XOR	http://www.ti.com/lit/gpn/sn74LS386
74LS390	Dual BCD 4-bit counter	http://www.ti.com/lit/gpn/sn74LS390
74LS393	Dual BCD 4-bit counter	74xx\\74LS393.pdf
74LS395	4-bit universal shift register, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS395
74LS398	Quad 2 to 1 line Multiplexer, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS398
74LS399	Quad 2 to 1 line multiplexer with storage	http://www.ti.com/lit/gpn/sn74LS399
74LS42	4 to 10 line Decoder	http://www.ti.com/lit/gpn/sn74LS42
74LS47	BCD to 7-segment Driver, Open Collector, 30V outputs	http://www.ti.com/lit/gpn/sn74LS47
74LS48	BCD to 7-segment Decoder/driver, Active High outputs	http://www.ti.com/lit/gpn/sn74LS48
74LS49	BCD to 7-segment decoder/driver, Open collector	http://www.ti.com/lit/gpn/sn74ls47
74LS51	Dual 3- and 2-input AND-NOR ( S = /(AB[C] + DE[F]) )	http://www.ti.com/lit/ds/symlink/sn74ls51.pdf
74LS540	8-bit Buffer/Line driver Inverter, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS540
74LS541	8-bit Buffer/Line Driver 3-state outputs	http://www.ti.com/lit/gpn/sn74LS541
74LS54N	And-Nor (Y = /(AB + CDE + FGH + IJ) ), DIP-14	https://www.ti.com/lit/ds/symlink/sn54ls54.pdf
74LS55	AND-NOR ( S = / (ABCD + EFGH) )	http://www.ti.com/lit/gpn/sn74LS55
74LS573	8-bit Latch 3-state outputs	74xx/74hc573.pdf
74LS574	8-bit Register, 3-state outputs	http://www.ti.com/lit/gpn/sn74LS574
74LS629	dual voltage-controlled oscillator, enable control, range control	http://www.ti.com/lit/gpn/sn74LS629
74LS688	8-bit magnitude comparator	http://www.ti.com/lit/gpn/sn74LS688
74LS73	Dual JK Flip-Flop, reset	http://www.ti.com/lit/gpn/sn74LS73
74LS74	Dual D Flip-flop, Set & Reset	74xx/74hc_hct74.pdf
74LS75	4-bit Latch	http://www.ti.com/lit/gpn/sn74LS75
74LS76	Dual JK Flip-flop, Set & Reset	http://www.ti.com/lit/gpn/sn74LS76
74LS77	4-bit Latch	http://www.ti.com/lit/gpn/sn74LS77
74LS78	Dual JK Flip-flop, Set, Common clock & reset	http://www.ti.com/lit/gpn/sn74LS78
74LS83	4-bit Full Adder	http://www.ti.com/lit/gpn/sn74LS83
74LS85	4-bit Comparator	http://www.ti.com/lit/gpn/sn74LS85
74LS86	Quad 2-input XOR	74xx/74ls86.pdf
74LS90	BCD Counter ( div 2 & div 5 )	http://www.ti.com/lit/gpn/sn74LS90
74LS91	8-bit Serial Register	http://www.ti.com/lit/gpn/sn74LS91
74LS92	Divide by 12 counter	http://www.ti.com/lit/gpn/sn74LS92
74LS93	Divide by 2 & 8 counter	http://www.ti.com/lit/gpn/sn74LS93
74LS95	Shift Register 5-bit (in/out)	http://www.ti.com/lit/gpn/sn74LS95
74LV14	Hex Inverter	http://www.ti.com/lit/gpn/sn74LV14
74LV1T08GW	2-input single supply translating AND gate, SOT-353	https://assets.nexperia.com/documents/data-sheet/74LV1T08.pdf
74LV8154	Dual 16-bit binary counter	http://www.ti.com/lit/ds/symlink/sn74lv8154.pdf
74VHC9164FT	8-bit Universal Shift Register, 2V to 5.5V, TSSOP-16	https://toshiba.semicon-storage.com/info/docget.jsp?did=15655&prodName=74VHC9164FT
CD74HC4067M	High-Speed CMOS Logic 16-Channel Analog Multiplexer/Demultiplexer, SOIC-24	http://www.ti.com/lit/ds/symlink/cd74hc4067.pdf
CD74HC4067SM	High-Speed CMOS Logic 16-Channel Analog Multiplexer/Demultiplexer, SSOP-24	http://www.ti.com/lit/ds/symlink/cd74hc4067.pdf
MC74LCX16245DT	Low Voltage 16-Bit Bidirectional Transceiver with 5V Tolerant Inputs and Outputs, TSSOP-48	https://www.onsemi.com/pdf/datasheet/mc74lcx16245-d.pdf
MM74C923	20-key encoder	http://www.ti.com/lit/gpn/snMM74C923
SN74AVC16827DGGR	20-Bit Buffer/Driver With 3-State Outputs	http://www.ti.com/lit/ds/symlink/sn74avc16827.pdf
SN74CB3Q3384ADBQ	FET Bus Switch, 10bit, 500MHz, 3.3V, SSOP-24	https://www.ti.com/lit/ds/symlink/sn74cb3q3384a.pdf?ts=1634790233466
7400	quad 2-input NAND gate	http://www.ti.com/lit/gpn/sn7400
7402	quad 2-input NOR gate	http://www.ti.com/lit/gpn/sn7402
74AHC04	Hex Inverter	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT04.pdf
74AHC240	8-bit Buffer/Line Driver 3-state Inverting	https://www.ti.com/lit/ds/symlink/sn54ahc240.pdf
74AHC244	8-bit Buffer/Line Driver 3-state	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT244.pdf
74AHC273	8-bit D Flip-Flop, reset	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT273.pdf
74AHC373	8-bit Latch, 3-state outputs	https://assets.nexperia.com/documents/data-sheet/74AHC373.pdf
74AHC374	8-bit Register, 3-state outputs	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT374.pdf
74AHC541	8-bit Buffer/Line Driver 3-state outputs	https://www.ti.com/lit/ds/symlink/sn74ahc541.pdf
74AHC595	8-bit serial in/out Shift Register 3-State Outputs	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT595.pdf
74AHCT04	Hex Inverter	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT04.pdf
74AHCT123	Dual retriggerable monostable multivibrator	http://www.ti.com/lit/gpn/sn74ahct123a
74AHCT125	Quadruple Bus Buffer Gates With 3-State Outputs	https://www.ti.com/lit/ds/symlink/sn74ahct125.pdf
74AHCT240	8-bit Buffer/Line Driver 3-state Inverting	https://assets.nexperia.com/documents/data-sheet/74AHCT240.pdf
74AHCT244	8-bit Buffer/Line Driver 3-state	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT244.pdf
74AHCT273	8-bit D Flip-Flop, reset	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT273.pdf
74AHCT373	8-bit Latch, 3-state outputs	https://www.ti.com/lit/ds/symlink/sn74ahct373.pdf
74AHCT374	8-bit Register, 3-state outputs	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT374.pdf
74AHCT541	8-bit Buffer/Line Driver 3-state outputs	https://www.ti.com/lit/ds/symlink/sn74ahct541.pdf
74AHCT595	8-bit serial in/out Shift Register 3-State Outputs	https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT595.pdf
74CB3Q16210DGV	20-bit FET bus switch with 10-bit output enables, TVSOP-48	https://www.ti.com/lit/ds/symlink/sn74cb3q16210.pdf
74CB3Q16210DL	20-bit FET bus switch with 10-bit output enables, SSOP-48	https://www.ti.com/lit/ds/symlink/sn74cb3q16210.pdf
74CB3T16210DGG	20-bit FET bus switch with 10-bit output enables, TSSOP-48	https://www.ti.com/lit/ds/symlink/sn74cb3t16210.pdf
74CB3T16210DGV	20-bit FET bus switch with 10-bit output enables, TVSOP-48	https://www.ti.com/lit/ds/symlink/sn74cb3t16210.pdf
74CBT16210CDGG	20-bit FET bus switch with 10-bit output enables, TSSOP-48	https://www.ti.com/lit/ds/symlink/sn74cbt16210c.pdf
74CBT16210CDGV	20-bit FET bus switch with 10-bit output enables, TVSOP-48	https://www.ti.com/lit/ds/symlink/sn74cbt16210c.pdf
74CBT16210CDL	20-bit FET bus switch with 10-bit output enables, SSOP-48	https://www.ti.com/lit/ds/symlink/sn74cbt16210c.pdf
74CBT3861	10-bit FET bus switch	https://www.ti.com/lit/ds/symlink/sn74cbt3861.pdf
74CBTD16210DGG	20-bit FET bus switch with 10-bit output enables, TSSOP-48	https://www.ti.com/lit/ds/symlink/sn74cbtd16210.pdf
74CBTD16210DGV	20-bit FET bus switch with 10-bit output enables, TVSOP-48	https://www.ti.com/lit/ds/symlink/sn74cbtd16210.pdf
74CBTD16210DL	20-bit FET bus switch with 10-bit output enables, SSOP-48	https://www.ti.com/lit/ds/symlink/sn74cbtd16210.pdf
74CBTD3861	10-bit FET Bus switch	https://www.ti.com/lit/ds/symlink/sn74cbtd3861.pdf
74HC00	quad 2-input NAND gate	http://www.ti.com/lit/gpn/sn74hc00
74HC02	quad 2-input NOR gate	http://www.ti.com/lit/gpn/sn74hc02
74HC04	Hex Inverter	https://assets.nexperia.com/documents/data-sheet/74HC_HCT04.pdf
74HC123	Dual retriggerable monostable multivibrator	https://assets.nexperia.com/documents/data-sheet/74HC_HCT123.pdf
74HC165	Shift Register, 8-bit, Parallel Load	https://assets.nexperia.com/documents/data-sheet/74HC_HCT165.pdf
74HC173	4-bit D-type Register, 3 state out	https://www.ti.com/lit/ds/symlink/cd74hc173.pdf
74HC192	Synchronous 4-bit Up/Down (2 clk) counter	https://www.ti.com/lit/ds/symlink/cd74hc192.pdf
74HC193	Synchronous 4-bit Up/Down (2 clk) counter	https://assets.nexperia.com/documents/data-sheet/74HC_HCT193.pdf
74HC245	Octal BUS Transceivers, 3-State outputs	http://www.ti.com/lit/gpn/sn74HC245
74HC273	8-bit D Flip-Flop, reset	https://assets.nexperia.com/documents/data-sheet/74HC_HCT273.pdf
74HC373	8-bit Latch, 3-state outputs	https://www.ti.com/lit/ds/symlink/cd54hc373.pdf
74HC374	8-bit Register, 3-state outputs	https://www.ti.com/lit/ds/symlink/cd74hct374.pdf
74HC590A	8-bit Binary Counter with Output Register 3-State Outputs, DIP-16/SOIC-16/SOIC-16W	http://www.ti.com/lit/ds/symlink/sn74hc590a.pdf
74HC688	8-bit magnitude comparator	https://www.ti.com/lit/ds/symlink/cd54hc688.pdf
74HC74	Dual D Flip-flop, Set & Reset	74xx/74hc_hct74.pdf
74HC85	4-bit Comparator	https://assets.nexperia.com/documents/data-sheet/74HC_HCT85.pdf
74HC86	Quad 2-input XOR	http://www.ti.com/lit/gpn/sn74HC86
74HCT00	quad 2-input NAND gate	http://www.ti.com/lit/gpn/sn74hct00
74HCT02	quad 2-input NOR gate	http://www.ti.com/lit/gpn/sn74hct02
74HCT04	Hex Inverter	https://assets.nexperia.com/documents/data-sheet/74HC_HCT04.pdf
74HCT123	Dual retriggerable monostable multivibrator	https://assets.nexperia.com/documents/data-sheet/74HC_HCT123.pdf
74HCT137	3-to-8 line decoder/multiplexer with address latches, DIP-16/SOIC-16/SSOP-16	http://www.ti.com/lit/ds/symlink/cd74hc237.pdf
74HCT138	3-to-8 line decoder/multiplexer inverting, DIP-16/SOIC-16/SSOP-16	http://www.ti.com/lit/ds/symlink/cd74hc238.pdf
74HCT164	8-bit serial-in parallel-out shift register	https://assets.nexperia.com/documents/data-sheet/74HC_HCT164.pdf
74HCT173	4-bit D-type Register, 3 state out	https://www.ti.com/lit/ds/symlink/cd74hc173.pdf
74HCT193	Synchronous 4-bit Up/Down (2 clk) counter	https://assets.nexperia.com/documents/data-sheet/74HC_HCT193.pdf
74HCT237	3-to-8 line decoder/multiplexer with address latches, DIP-16/SOIC-16/SSOP-16	http://www.ti.com/lit/ds/symlink/cd74hc237.pdf
74HCT238	3-to-8 line decoder/multiplexer, DIP-16/SOIC-16/SSOP-16	https://www.ti.com/lit/ds/symlink/cd74hc238.pdf
74HCT240	8-bit buffer; 3-state; inverting	https://assets.nexperia.com/documents/data-sheet/74HC_HCT240.pdf
